mass, year, reclat, reclong
96.9, 1997, -84.000000, 168.000000
78.5, 1997, -84.000000, 168.000000
26.1, 1997, -84.000000, 168.000000
39, 1997, -84.000000, 168.000000
92.8, 1997, -84.000000, 168.000000
7.7, 1997, -84.000000, 168.000000
21.6, 1997, -84.000000, 168.000000
10.1, 1997, -84.000000, 168.000000
3.5, 1997, -84.000000, 168.000000
4.4, 1997, -84.000000, 168.000000
22.8, 1997, -84.000000, 168.000000
5.7, 1997, -84.000000, 168.000000
3.4, 1997, -84.000000, 168.000000
3.3, 1997, -84.000000, 168.000000
16, 1997, -84.000000, 168.000000
33.9, 1997, -84.000000, 168.000000
33.9, 1997, -84.000000, 168.000000
3.3, 1997, -84.000000, 168.000000
3.3, 1997, -84.000000, 168.000000
56.5, 1997, -84.000000, 168.000000
173.1, 1997, -84.000000, 168.000000
18.3, 1997, -84.000000, 168.000000
19, 1997, -84.000000, 168.000000
31.9, 1997, -84.000000, 168.000000
8.6, 1997, -84.000000, 168.000000
72, 1997, -84.000000, 168.000000
16.8, 1997, -84.000000, 168.000000
9.800000000000001, 1997, -84.000000, 168.000000
6.5, 1997, -84.000000, 168.000000
1.9, 1997, -84.000000, 168.000000
14.5, 1997, -84.000000, 168.000000
14.5, 1997, -84.000000, 168.000000
0.9, 1997, -84.000000, 168.000000
4.8, 1997, -84.000000, 168.000000
4.6, 1997, -84.000000, 168.000000
49.4, 1997, -84.000000, 168.000000
127.3, 1997, -84.000000, 168.000000
26.6, 1997, -84.000000, 168.000000
48.8, 1997, -84.000000, 168.000000
29.5, 1997, -84.000000, 168.000000
20.100000000000001, 1997, -84.000000, 168.000000
17.8, 1997, -84.000000, 168.000000
18.5, 1997, -84.000000, 168.000000
24, 1997, -84.000000, 168.000000
41.6, 1997, -84.000000, 168.000000
7.2, 1997, -84.000000, 168.000000
2.9, 1997, -84.000000, 168.000000
8.9, 1997, -84.000000, 168.000000
1.7, 1997, -84.000000, 168.000000
9.4, 1997, -84.000000, 168.000000
5.2, 1997, -84.000000, 168.000000
37.700000000000003, 1997, -84.000000, 168.000000
30.4, 1997, -84.000000, 168.000000
27.7, 1997, -84.000000, 168.000000
9.800000000000001, 1997, -84.000000, 168.000000
31.1, 1997, -84.000000, 168.000000
71.099999999999994, 1997, -84.000000, 168.000000
116.8, 1997, -84.000000, 168.000000
15.4, 1997, -84.000000, 168.000000
22.2, 1997, -84.000000, 168.000000
38, 1997, -84.000000, 168.000000
23.8, 1997, -84.000000, 168.000000
2.3, 1997, -84.000000, 168.000000
4.1, 1997, -84.000000, 168.000000
9.199999999999999, 1997, -84.000000, 168.000000
21.2, 1997, -84.000000, 168.000000
2.8, 1997, -84.000000, 168.000000
2.9, 1997, -84.000000, 168.000000
14.7, 1997, -84.000000, 168.000000
11.7, 1997, -84.000000, 168.000000
5.4, 1997, -84.000000, 168.000000
1.9, 1997, -84.000000, 168.000000
2, 1997, -84.000000, 168.000000
2, 1997, -84.000000, 168.000000
6.1, 1997, -84.000000, 168.000000
6.9, 1997, -84.000000, 168.000000
2.7, 1997, -84.000000, 168.000000
2.7, 1997, -84.000000, 168.000000
6.1, 1997, -84.000000, 168.000000
1.4, 1997, -84.000000, 168.000000
3.7, 1997, -84.000000, 168.000000
7.8, 1997, -84.000000, 168.000000
10.7, 1997, -84.000000, 168.000000
14.7, 1997, -84.000000, 168.000000
1.3, 1997, -84.000000, 168.000000
14, 1997, -84.000000, 168.000000
15.1, 1997, -84.000000, 168.000000
56.3, 1997, -84.000000, 168.000000
9.699999999999999, 1997, -84.000000, 168.000000
2.6, 1997, -84.000000, 168.000000
1.3, 1997, -84.000000, 168.000000
3.7, 1997, -84.000000, 168.000000
5.5, 1997, -84.000000, 168.000000
5.5, 1997, -84.000000, 168.000000
10.7, 1997, -84.000000, 168.000000
5, 1997, -84.000000, 168.000000
29, 1997, -84.000000, 168.000000
19.7, 1997, -84.000000, 168.000000
19.3, 1997, -84.000000, 168.000000
13.3, 1997, -84.000000, 168.000000
6.6, 1997, -84.000000, 168.000000
6.8, 1997, -84.000000, 168.000000
3.5, 1997, -84.000000, 168.000000
13.2, 1997, -84.000000, 168.000000
12.6, 1997, -84.000000, 168.000000
13.9, 1997, -84.000000, 168.000000
16.600000000000001, 1997, -84.000000, 168.000000
18.3, 1997, -84.000000, 168.000000
16.399999999999999, 1997, -84.000000, 168.000000
28.4, 1997, -84.000000, 168.000000
50.1, 1997, -84.000000, 168.000000
1.9, 1997, -84.000000, 168.000000
1.6, 1997, -84.000000, 168.000000
7.2, 1997, -84.000000, 168.000000
41.3, 1997, -84.000000, 168.000000
56.5, 1997, -84.000000, 168.000000
34.1, 1997, -84.000000, 168.000000
3.2, 1997, -84.000000, 168.000000
36.1, 1997, -84.000000, 168.000000
36.1, 1997, -84.000000, 168.000000
1.6, 1997, -84.000000, 168.000000
2.4, 1997, -84.000000, 168.000000
3.8, 1997, -84.000000, 168.000000
20.6, 1997, -84.000000, 168.000000
23.6, 1997, -84.000000, 168.000000
69.900000000000006, 1997, -84.000000, 168.000000
34.299999999999997, 1997, -84.000000, 168.000000
19.2, 1997, -84.000000, 168.000000
21.8, 1997, -84.000000, 168.000000
26.8, 1997, -84.000000, 168.000000
8.800000000000001, 1997, -84.000000, 168.000000
1.1, 1997, -84.000000, 168.000000
1.1, 1997, -84.000000, 168.000000
35.4, 1997, -84.000000, 168.000000
5.5, 1997, -84.000000, 168.000000
55, 1997, -84.000000, 168.000000
24.3, 1997, -84.000000, 168.000000
20.100000000000001, 1997, -84.000000, 168.000000
6.9, 1997, -84.000000, 168.000000
14.2, 1997, -84.000000, 168.000000
9.4, 1997, -84.000000, 168.000000
14, 1997, -84.000000, 168.000000
8.9, 1997, -84.000000, 168.000000
3.9, 1997, -84.000000, 168.000000
7.7, 1997, -84.000000, 168.000000
11.6, 1997, -84.000000, 168.000000
5.7, 1997, -84.000000, 168.000000
2, 1997, -84.000000, 168.000000
3.2, 1997, -84.000000, 168.000000
3.2, 1997, -84.000000, 168.000000
6.8, 1997, -84.000000, 168.000000
6.9, 1997, -84.000000, 168.000000
6.9, 1997, -84.000000, 168.000000
2.9, 1997, -84.000000, 168.000000
4.7, 1997, -84.000000, 168.000000
4.7, 1997, -84.000000, 168.000000
4.2, 1997, -84.000000, 168.000000
1.9, 1997, -84.000000, 168.000000
6.8, 1997, -84.000000, 168.000000
3.3, 1997, -84.000000, 168.000000
4.6, 1997, -84.000000, 168.000000
26.7, 1997, -84.000000, 168.000000
3.4, 1997, -84.000000, 168.000000
7.4, 1997, -84.000000, 168.000000
7.4, 1997, -84.000000, 168.000000
17.8, 1997, -84.000000, 168.000000
2.4, 1997, -84.000000, 168.000000
12.9, 1997, -84.000000, 168.000000
23.8, 1997, -84.000000, 168.000000
4, 1997, -84.000000, 168.000000
7, 1997, -84.000000, 168.000000
25.2, 1997, -84.000000, 168.000000
4.3, 1997, -84.000000, 168.000000
1.1, 1997, -84.000000, 168.000000
15.5, 1997, -84.000000, 168.000000
55.7, 1997, -84.000000, 168.000000
18.100000000000001, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
0.9, 1997, -84.000000, 168.000000
25.6, 1997, -84.000000, 168.000000
48.1, 1997, -84.000000, 168.000000
81, 1997, -84.000000, 168.000000
43.7, 1997, -84.000000, 168.000000
2.3, 1997, -84.000000, 168.000000
2.6, 1997, -84.000000, 168.000000
5.8, 1997, -84.000000, 168.000000
22.4, 1997, -84.000000, 168.000000
15.4, 1997, -84.000000, 168.000000
13.4, 1997, -84.000000, 168.000000
45.9, 1997, -84.000000, 168.000000
4.6, 1997, -84.000000, 168.000000
28.6, 1997, -84.000000, 168.000000
1.4, 1997, -84.000000, 168.000000
20.6, 1997, -84.000000, 168.000000
3.8, 1997, -84.000000, 168.000000
26.8, 1997, -84.000000, 168.000000
77.599999999999994, 1997, -84.000000, 168.000000
150.4, 1997, -84.000000, 168.000000
21.1, 1997, -84.000000, 168.000000
8.300000000000001, 1997, -84.000000, 168.000000
5.7, 1997, -84.000000, 168.000000
12.5, 1997, -84.000000, 168.000000
23.5, 1997, -84.000000, 168.000000
25.9, 1997, -84.000000, 168.000000
6.2, 1997, -84.000000, 168.000000
6.3, 1997, -84.000000, 168.000000
69.400000000000006, 1997, -84.000000, 168.000000
34.5, 1997, -84.000000, 168.000000
31.2, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
1.9, 1997, -84.000000, 168.000000
1.9, 1997, -84.000000, 168.000000
7.1, 1997, -84.000000, 168.000000
11.9, 1997, -84.000000, 168.000000
12.7, 1997, -84.000000, 168.000000
117, 1997, -84.000000, 168.000000
62.9, 1997, -84.000000, 168.000000
21.8, 1997, -84.000000, 168.000000
3.1, 1997, -84.000000, 168.000000
5.9, 1997, -84.000000, 168.000000
3.8, 1997, -84.000000, 168.000000
4.3, 1997, -84.000000, 168.000000
7.8, 1997, -84.000000, 168.000000
7.5, 1997, -84.000000, 168.000000
4.8, 1997, -84.000000, 168.000000
1.4, 1997, -84.000000, 168.000000
1.3, 1997, -84.000000, 168.000000
12.4, 1997, -84.000000, 168.000000
12.4, 1997, -84.000000, 168.000000
1.7, 1997, -84.000000, 168.000000
1.7, 1997, -84.000000, 168.000000
4.4, 1997, -84.000000, 168.000000
4.4, 1997, -84.000000, 168.000000
0.7, 1997, -84.000000, 168.000000
5.3, 1997, -84.000000, 168.000000
6.6, 1997, -84.000000, 168.000000
12, 1997, -84.000000, 168.000000
12.2, 1997, -84.000000, 168.000000
24.1, 1997, -84.000000, 168.000000
30.6, 1997, -84.000000, 168.000000
10.6, 1997, -84.000000, 168.000000
42.1, 1997, -84.000000, 168.000000
22.7, 1997, -84.000000, 168.000000
9.6, 1997, -84.000000, 168.000000
126.5, 1997, -84.000000, 168.000000
35.700000000000003, 1997, -84.000000, 168.000000
52, 1997, -84.000000, 168.000000
79.099999999999994, 1997, -84.000000, 168.000000
100.8, 1997, -84.000000, 168.000000
74.7, 1997, -84.000000, 168.000000
58.7, 1997, -84.000000, 168.000000
110.9, 1997, -84.000000, 168.000000
38.700000000000003, 1997, -84.000000, 168.000000
1.7, 1997, -84.000000, 168.000000
52.1, 1997, -84.000000, 168.000000
167.6, 1997, -84.000000, 168.000000
70.5, 1997, -84.000000, 168.000000
11.7, 1997, -84.000000, 168.000000
4.5, 1997, -84.000000, 168.000000
16.2, 1997, -84.000000, 168.000000
10.6, 1997, -84.000000, 168.000000
12.2, 1997, -84.000000, 168.000000
10.1, 1997, -84.000000, 168.000000
10.1, 1997, -84.000000, 168.000000
7, 1997, -84.000000, 168.000000
7, 1997, -84.000000, 168.000000
16.399999999999999, 1997, -84.000000, 168.000000
3.7, 1997, -84.000000, 168.000000
3.1, 1997, -84.000000, 168.000000
1.3, 1997, -84.000000, 168.000000
4.1, 1997, -84.000000, 168.000000
12.9, 1997, -84.000000, 168.000000
19.8, 1997, -84.000000, 168.000000
19.8, 1997, -84.000000, 168.000000
3.8, 1997, -84.000000, 168.000000
1.4, 1997, -84.000000, 168.000000
1.4, 1997, -84.000000, 168.000000
2.5, 1997, -84.000000, 168.000000
1.7, 1997, -84.000000, 168.000000
7.1, 1997, -84.000000, 168.000000
7.1, 1997, -84.000000, 168.000000
0.9, 1997, -84.000000, 168.000000
37.6, 1997, -84.000000, 168.000000
182.4, 1997, -84.000000, 168.000000
68, 1997, -84.000000, 168.000000
31.9, 1997, -84.000000, 168.000000
65, 1997, -84.000000, 168.000000
26.7, 1997, -84.000000, 168.000000
16.7, 1997, -84.000000, 168.000000
14.7, 1997, -84.000000, 168.000000
13.8, 1997, -84.000000, 168.000000
115.8, 1997, -84.000000, 168.000000
82.9, 1997, -84.000000, 168.000000
46.9, 1997, -84.000000, 168.000000
121.1, 1997, -84.000000, 168.000000
38.9, 1997, -84.000000, 168.000000
8.699999999999999, 1997, -84.000000, 168.000000
44.3, 1997, -84.000000, 168.000000
15.3, 1997, -84.000000, 168.000000
8.5, 1997, -84.000000, 168.000000
13.6, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
27.4, 1997, -84.000000, 168.000000
3.4, 1997, -84.000000, 168.000000
19.600000000000001, 1997, -84.000000, 168.000000
20.5, 1997, -84.000000, 168.000000
20.5, 1997, -84.000000, 168.000000
4.1, 1997, -84.000000, 168.000000
3.4, 1997, -84.000000, 168.000000
18.399999999999999, 1997, -84.000000, 168.000000
4.7, 1997, -84.000000, 168.000000
2.8, 1997, -84.000000, 168.000000
98.1, 1997, -84.000000, 168.000000
40, 1997, -84.000000, 168.000000
99.9, 1997, -84.000000, 168.000000
22.8, 1997, -84.000000, 168.000000
47.5, 1997, -84.000000, 168.000000
26.6, 1997, -84.000000, 168.000000
21.5, 1997, -84.000000, 168.000000
13, 1997, -84.000000, 168.000000
31.9, 1997, -84.000000, 168.000000
27.2, 1997, -84.000000, 168.000000
5.7, 1997, -84.000000, 168.000000
5.8, 1997, -84.000000, 168.000000
4.5, 1997, -84.000000, 168.000000
4.5, 1997, -84.000000, 168.000000
0.7, 1997, -84.000000, 168.000000
2.6, 1997, -84.000000, 168.000000
3.9, 1997, -84.000000, 168.000000
2.5, 1997, -84.000000, 168.000000
14.3, 1997, -84.000000, 168.000000
14.5, 1997, -84.000000, 168.000000
3.2, 1997, -84.000000, 168.000000
2.9, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
3.9, 1997, -84.000000, 168.000000
18.3, 1997, -84.000000, 168.000000
18.3, 1997, -84.000000, 168.000000
2.1, 1997, -84.000000, 168.000000
3.3, 1997, -84.000000, 168.000000
2.2, 1997, -84.000000, 168.000000
9.199999999999999, 1997, -84.000000, 168.000000
15.3, 1997, -84.000000, 168.000000
10.4, 1997, -84.000000, 168.000000
31.3, 1997, -84.000000, 168.000000
31.4, 1997, -84.000000, 168.000000
37.4, 1997, -84.000000, 168.000000
15.7, 1997, -84.000000, 168.000000
12, 1997, -84.000000, 168.000000
5.1, 1997, -84.000000, 168.000000
1.6, 1997, -84.000000, 168.000000
4.8, 1997, -84.000000, 168.000000
29.4, 1997, -84.000000, 168.000000
28.7, 1997, -84.000000, 168.000000
49.3, 1997, -84.000000, 168.000000
21, 1997, -84.000000, 168.000000
15.1, 1997, -84.000000, 168.000000
11.5, 1997, -84.000000, 168.000000
18, 1997, -84.000000, 168.000000
128.1, 1997, -84.000000, 168.000000
22.9, 1997, -84.000000, 168.000000
36.1, 1997, -84.000000, 168.000000
15.9, 1997, -84.000000, 168.000000
6, 1997, -84.000000, 168.000000
2.3, 1997, -84.000000, 168.000000
13.7, 1997, -84.000000, 168.000000
2.4, 1997, -84.000000, 168.000000
5.7, 1997, -84.000000, 168.000000
6.9, 1997, -84.000000, 168.000000
8.300000000000001, 1997, -84.000000, 168.000000
1.4, 1997, -84.000000, 168.000000
14.8, 1997, -84.000000, 168.000000
3.8, 1997, -84.000000, 168.000000
3.8, 1997, -84.000000, 168.000000
9.6, 1997, -84.000000, 168.000000
6.7, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
3.6, 1997, -84.000000, 168.000000
2.1, 1997, -84.000000, 168.000000
11, 1997, -84.000000, 168.000000
18.899999999999999, 1997, -84.000000, 168.000000
5.3, 1997, -84.000000, 168.000000
58.4, 1997, -84.000000, 168.000000
43.6, 1997, -84.000000, 168.000000
52.9, 1997, -84.000000, 168.000000
21, 1997, -84.000000, 168.000000
14.5, 1997, -84.000000, 168.000000
89.7, 1997, -84.000000, 168.000000
51.1, 1997, -84.000000, 168.000000
6.5, 1997, -84.000000, 168.000000
51.6, 1997, -84.000000, 168.000000
3.4, 1997, -84.000000, 168.000000
5, 1997, -84.000000, 168.000000
7.8, 1997, -84.000000, 168.000000
2.7, 1997, -84.000000, 168.000000
42, 1997, -84.000000, 168.000000
1.7, 1997, -84.000000, 168.000000
12.9, 1997, -84.000000, 168.000000
8.800000000000001, 1997, -84.000000, 168.000000
8.5, 1997, -84.000000, 168.000000
3.5, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
34.799999999999997, 1997, -84.000000, 168.000000
17.600000000000001, 1997, -84.000000, 168.000000
72.7, 1997, -84.000000, 168.000000
10, 1997, -84.000000, 168.000000
21.9, 1997, -84.000000, 168.000000
5.2, 1997, -84.000000, 168.000000
2.4, 1997, -84.000000, 168.000000
4.7, 1997, -84.000000, 168.000000
4.7, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
4.1, 1997, -84.000000, 168.000000
15.2, 1997, -84.000000, 168.000000
81.3, 1997, -84.000000, 168.000000
8.199999999999999, 1997, -84.000000, 168.000000
39.299999999999997, 1997, -84.000000, 168.000000
35.4, 1997, -84.000000, 168.000000
49.1, 1997, -84.000000, 168.000000
68.599999999999994, 1997, -84.000000, 168.000000
43.4, 1997, -84.000000, 168.000000
8.4, 1997, -84.000000, 168.000000
20.5, 1997, -84.000000, 168.000000
6, 1997, -84.000000, 168.000000
8.9, 1997, -84.000000, 168.000000
48.8, 1997, -84.000000, 168.000000
20.3, 1997, -84.000000, 168.000000
16.2, 1997, -84.000000, 168.000000
31.3, 1997, -84.000000, 168.000000
34.700000000000003, 1997, -84.000000, 168.000000
9.6, 1997, -84.000000, 168.000000
1.8, 1997, -84.000000, 168.000000
67.3, 1997, -84.000000, 168.000000
6.8, 1997, -84.000000, 168.000000
21.2, 1997, -84.000000, 168.000000
14.2, 1997, -84.000000, 168.000000
9.1, 1997, -84.000000, 168.000000
23.1, 1997, -84.000000, 168.000000
9.6, 1997, -84.000000, 168.000000
3.1, 1997, -84.000000, 168.000000
3, 1997, -84.000000, 168.000000
3, 1997, -84.000000, 168.000000
22000, 1999, -84.000000, 168.000000
2749.6, 1999, -84.000000, 168.000000
3492.1, 1999, -84.000000, 168.000000
2369.4, 1999, -84.000000, 168.000000
64, 1999, -84.000000, 168.000000
133.1, 1999, -84.000000, 168.000000
2228.5, 1999, -84.000000, 168.000000
1814.3, 1999, -84.000000, 168.000000
1293.4000000000001, 1999, -84.000000, 168.000000
1451.9, 1999, -84.000000, 168.000000
2016.8, 1999, -84.000000, 168.000000
814.2, 1999, -84.000000, 168.000000
569.5, 1999, -84.000000, 168.000000
1460.4, 1999, -84.000000, 168.000000
2166.4, 1999, -84.000000, 168.000000
4999, 1999, -84.000000, 168.000000
1000.2, 1999, -84.000000, 168.000000
350.5, 1999, -84.000000, 168.000000
355.4, 1999, -84.000000, 168.000000
402.9, 1999, -84.000000, 168.000000
548.9, 1999, -84.000000, 168.000000
1933, 1999, -84.000000, 168.000000
2074, 1999, -84.000000, 168.000000
747.2, 1999, -84.000000, 168.000000
361.4, 1999, -84.000000, 168.000000
298, 1999, -84.000000, 168.000000
302.39999999999998, 1999, -84.000000, 168.000000
482.5, 1999, -84.000000, 168.000000
797.8, 1999, -84.000000, 168.000000
189.1, 1999, -84.000000, 168.000000
214.1, 1999, -84.000000, 168.000000
164.2, 1999, -84.000000, 168.000000
198.3, 1999, -84.000000, 168.000000
57.8, 1999, -84.000000, 168.000000
45.5, 1999, -84.000000, 168.000000
101.9, 1999, -84.000000, 168.000000
52.7, 1999, -84.000000, 168.000000
244.1, 1999, -84.000000, 168.000000
244.1, 1999, -84.000000, 168.000000
46.9, 1999, -84.000000, 168.000000
46.9, 1999, -84.000000, 168.000000
44.8, 1999, -84.000000, 168.000000
73.2, 1999, -84.000000, 168.000000
73.2, 1999, -84.000000, 168.000000
0.3, 1999, -84.000000, 168.000000
0.5, 1999, -84.000000, 168.000000
0.2, 1999, -84.000000, 168.000000
2.4, 1999, -84.000000, 168.000000
2.1, 1999, -84.000000, 168.000000
1.3, 1999, -84.000000, 168.000000
1.3, 1999, -84.000000, 168.000000
4, 1999, -84.000000, 168.000000
6.3, 1999, -84.000000, 168.000000
9.300000000000001, 1999, -84.000000, 168.000000
23, 1999, -84.000000, 168.000000
24.1, 1999, -84.000000, 168.000000
48, 1999, -84.000000, 168.000000
22.1, 1999, -84.000000, 168.000000
2.6, 1999, -84.000000, 168.000000
2.6, 1999, -84.000000, 168.000000
0.7, 1999, -84.000000, 168.000000
0.1, 1999, -84.000000, 168.000000
0.1, 1999, -84.000000, 168.000000
20, 1999, -84.000000, 168.000000
21.4, 1999, -84.000000, 168.000000
3.6, 1999, -84.000000, 168.000000
5.6, 1999, -84.000000, 168.000000
2.2, 1999, -84.000000, 168.000000
2.2, 1999, -84.000000, 168.000000
1.4, 1999, -84.000000, 168.000000
1.4, 1999, -84.000000, 168.000000
0.7, 1999, -84.000000, 168.000000
2.2, 1999, -84.000000, 168.000000
2.2, 1999, -84.000000, 168.000000
0.9, 1999, -84.000000, 168.000000
0.5, 1999, -84.000000, 168.000000
1.5, 1999, -84.000000, 168.000000
11.3, 1999, -84.000000, 168.000000
211.9, 1999, -84.000000, 168.000000
198, 1999, -84.000000, 168.000000
110.3, 1999, -84.000000, 168.000000
118.2, 1999, -84.000000, 168.000000
113.8, 1999, -84.000000, 168.000000
173.5, 1999, -84.000000, 168.000000
200.4, 1999, -84.000000, 168.000000
93.4, 1999, -84.000000, 168.000000
134.1, 1999, -84.000000, 168.000000
584.6, 1999, -84.000000, 168.000000
235.9, 1999, -84.000000, 168.000000
356.8, 1999, -84.000000, 168.000000
230, 1999, -84.000000, 168.000000
336.1, 1999, -84.000000, 168.000000
329.3, 1999, -84.000000, 168.000000
525.9, 1999, -84.000000, 168.000000
1029.2, 1999, -84.000000, 168.000000
463, 1999, -84.000000, 168.000000
755.5, 1999, -84.000000, 168.000000
173.6, 1999, -84.000000, 168.000000
1.2, 1999, -84.000000, 168.000000
13.8, 1999, -84.000000, 168.000000
4.5, 1999, -84.000000, 168.000000
9.300000000000001, 1999, -84.000000, 168.000000
1.7, 1999, -84.000000, 168.000000
1.4, 1999, -84.000000, 168.000000
10.199999999999999, 1999, -84.000000, 168.000000
10.199999999999999, 1999, -84.000000, 168.000000
0.9, 1999, -84.000000, 168.000000
1.9, 1999, -84.000000, 168.000000
7.5, 1999, -84.000000, 168.000000
1.85, 1999, -84.000000, 168.000000
23.2, 1999, -84.000000, 168.000000
23.2, 1999, -84.000000, 168.000000
29.9, 1999, -84.000000, 168.000000
1.25, 1999, -84.000000, 168.000000
30.8, 1999, -84.000000, 168.000000
21.3, 1999, -84.000000, 168.000000
93.9, 1999, -84.000000, 168.000000
56.9, 1999, -84.000000, 168.000000
7.8, 1999, -84.000000, 168.000000
22.6, 1999, -84.000000, 168.000000
19.899999999999999, 1999, -84.000000, 168.000000
5.4, 1999, -84.000000, 168.000000
23, 1999, -84.000000, 168.000000
54.6, 1999, -84.000000, 168.000000
